Key,Data
전일 종가,47.15
금일 변동,47.41-48.15
매출,31.78B
금일 시가,47.8
52주 변동폭,40.11-58.21
주당순이익,2.52
거래량,"4,291,910"
총 시가,46.94B
배당금,"1.35
(2.82%)"
평균 거래량,"7,591,828"
주가수익비율,18.68
베타,0.46
1년 변동률,2.86%
발행주식수,"980,209,605"
다음 실적 발표일,2022년 8월 03일
