Key,Data
전일 종가,179.12
금일 변동,179.32-182.76
매출,1.91B
금일 시가,179.78
52주 변동폭,147.5-205.37
주당순이익,4.87
거래량,"391,492"
총 시가,13.29B
배당금,"1.96
(1.07%)"
평균 거래량,"543,927"
주가수익비율,36.77
베타,0.6
1년 변동률,17.26%
발행주식수,"72,861,807"
다음 실적 발표일,2022년 8월 16일
