Key,Data
전일 종가,92.64
금일 변동,92.36-93.88
매출,6.71B
금일 시가,93.62
52주 변동폭,79.36-99.2
주당순이익,3.9
거래량,"1,174,064"
총 시가,24.07B
배당금,"2.36
(2.55%)"
평균 거래량,"1,321,014"
주가수익비율,23.73
베타,0.35
1년 변동률,8.85%
발행주식수,"258,226,506"
다음 실적 발표일,2022년 8월 05일
