Key,Data
전일 종가,98.35
금일 변동,97.19-100.46
매출,1.49B
금일 시가,100.44
52주 변동폭,90.51-220.51
주당순이익,5.22
거래량,"806,418"
총 시가,5.19B
배당금,"N/A
(N/A)"
평균 거래량,"717,171"
주가수익비율,19.18
베타,1.29
1년 변동률,-50.91%
발행주식수,"51,872,637"
다음 실적 발표일,2022년 8월 02일
