Key,Data
전일 종가,116.67
금일 변동,113.54-118.87
매출,9.31B
금일 시가,118.65
52주 변동폭,113.54-164.28
주당순이익,7.96
거래량,"1,734,989"
총 시가,14.5B
배당금,"4.40
(3.78%)"
평균 거래량,"1,357,628"
주가수익비율,14.61
베타,1.34
1년 변동률,-17.41%
발행주식수,"124,734,340"
다음 실적 발표일,2022년 6월 30일
