Key,Data
전일 종가,74.22
금일 변동,73.96-75.27
매출,13.64B
금일 시가,75.27
52주 변동폭,61.15-76.05
주당순이익,2.98
거래량,"2,672,323"
총 시가,40.78B
배당금,"1.95
(2.60%)"
평균 거래량,"3,248,615"
주가수익비율,24.87
베타,0.32
1년 변동률,3.03%
발행주식수,"544,653,284"
다음 실적 발표일,2022년 8월 04일
