Key,Data
전일 종가,145.57
금일 변동,146.14-148.62
매출,3.88B
금일 시가,147.28
52주 변동폭,142.36-189.65
주당순이익,7.08
거래량,"944,776"
총 시가,26.96B
배당금,"2.62
(1.80%)"
평균 거래량,"954,694"
주가수익비율,20.57
베타,0.46
1년 변동률,-6.16%
발행주식수,"181,753,276"
다음 실적 발표일,2022년 7월 27일
