Key,Data
전일 종가,270.57
금일 변동,272.38-276.74
매출,14.9B
금일 시가,274.93
52주 변동폭,234.87-308.2
주당순이익,33.62
거래량,"271,349"
총 시가,10.82B
배당금,"6.60
(2.41%)"
평균 거래량,"259,729"
주가수익비율,8.05
베타,0.63
1년 변동률,2.38%
발행주식수,"39,437,963"
다음 실적 발표일,2022년 7월 25일
