Key,Data
전일 종가,154.5
금일 변동,153.36-156.4
매출,18.48B
금일 시가,155.05
52주 변동폭,136.97-170.17
주당순이익,4.53
거래량,"1,443,457"
총 시가,64.81B
배당금,"2.60
(1.67%)"
평균 거래량,"1,863,736"
주가수익비율,34.08
베타,0.8
1년 변동률,10.72%
발행주식수,"415,207,025"
다음 실적 발표일,2022년 7월 27일
