Key,Data
전일 종가,43.57
금일 변동,41.65-44.4
매출,18.43B
금일 시가,44.3
52주 변동폭,36.75-62.39
주당순이익,0.94
거래량,"4,376,389"
총 시가,25.29B
배당금,"N/A
(N/A)"
평균 거래량,"7,175,167"
주가수익비율,45.22
베타,0.93
1년 변동률,-29.02%
발행주식수,"592,956,438"
다음 실적 발표일,2022년 7월 28일
