Key,Data
전일 종가,31.41
금일 변동,30.84-32.07
매출,6.68B
금일 시가,31.92
52주 변동폭,26.39-47.05
주당순이익,3.1
거래량,"4,132,245"
총 시가,7.88B
배당금,"1.00
(3.19%)"
평균 거래량,"4,607,135"
주가수익비율,10.13
베타,1.38
1년 변동률,-27.02%
발행주식수,"251,802,373"
다음 실적 발표일,2022년 8월 18일
