Key,Data
전일 종가,75.13
금일 변동,75.37-76.78
매출,17.48B
금일 시가,75.58
52주 변동폭,72.2-85.61
주당순이익,2.41
거래량,"3,729,001"
총 시가,64.12B
배당금,"1.88
(2.46%)"
평균 거래량,"5,749,858"
주가수익비율,31.12
베타,0.55
1년 변동률,-9.15%
발행주식수,"837,941,870"
다음 실적 발표일,2022년 7월 29일
