Key,Data
전일 종가,372.23
금일 변동,359-371.91
매출,3.27B
금일 시가,371.62
52주 변동폭,330.66-706.51
주당순이익,8.52
거래량,"578,927"
총 시가,30.86B
배당금,"N/A
(N/A)"
평균 거래량,"641,880"
주가수익비율,43.69
베타,1.15
1년 변동률,-30.98%
발행주식수,"84,007,233"
다음 실적 발표일,2022년 8월 04일
