Key,Data
전일 종가,256.88
금일 변동,254.42-261.87
매출,176.99B
금일 시가,256.76
52주 변동폭,191.74-271.71
주당순이익,16.12
거래량,"1,614,853"
총 시가,82.33B
배당금,"4.48
(1.73%)"
평균 거래량,"1,573,577"
주가수익비율,16.09
베타,0.74
1년 변동률,-1.05%
발행주식수,"317,273,452"
다음 실적 발표일,2022년 8월 04일
