Key,Data
전일 종가,255.45
금일 변동,252.51-259.1
매출,7.95B
금일 시가,256.61
52주 변동폭,176.36-292.75
주당순이익,9.49
거래량,"1,444,503"
총 시가,66.14B
배당금,"N/A
(N/A)"
평균 거래량,"1,631,788"
주가수익비율,27.25
베타,0.56
1년 변동률,21.16%
발행주식수,"255,755,961"
다음 실적 발표일,2022년 7월 27일
