Key,Data
전일 종가,102.64
금일 변동,100.59-103.07
매출,3.16B
금일 시가,101.98
52주 변동폭,82.94-148.57
주당순이익,2.92
거래량,"2,027,481"
총 시가,31.42B
배당금,"N/A
(N/A)"
평균 거래량,"1,968,020"
주가수익비율,35.17
베타,1.31
1년 변동률,23.62%
발행주식수,"308,263,538"
다음 실적 발표일,2022년 8월 04일
