Key,Data
전일 종가,130.72
금일 변동,128.56-132.68
매출,14.47B
금일 시가,132.68
52주 변동폭,128.13-207.06
주당순이익,6.12
거래량,"1,178,884"
총 시가,30.75B
배당금,"2.68
(2.04%)"
평균 거래량,"1,497,394"
주가수익비율,21.35
베타,1.09
1년 변동률,-27.78%
발행주식수,"233,860,393"
다음 실적 발표일,2022년 8월 03일
