Key,Data
전일 종가,298.85
금일 변동,299.35-304.92
매출,29.32B
금일 시가,300.6
52주 변동폭,195.5-314
주당순이익,6.74
거래량,"2,858,573"
총 시가,272.39B
배당금,"3.92
(1.30%)"
평균 거래량,"2,944,622"
주가수익비율,44.35
베타,0.39
1년 변동률,51.39%
발행주식수,"900,159,559"
다음 실적 발표일,2022년 8월 04일
