Key,Data
전일 종가,86.96
금일 변동,87.09-88.86
매출,7.92B
금일 시가,88.86
52주 변동폭,76.3-100.04
주당순이익,3.16
거래량,"637,157"
총 시가,16.01B
배당금,"0.60
(0.68%)"
평균 거래량,"1,119,429"
주가수익비율,27.53
베타,1.48
1년 변동률,9.62%
발행주식수,"182,647,656"
다음 실적 발표일,2022년 7월 26일
