Key,Data
전일 종가,155
금일 변동,153.5-158.92
매출,8.48B
금일 시가,156.55
52주 변동폭,135.5-187.02
주당순이익,4.56
거래량,"858,879"
총 시가,33.21B
배당금,"2.04
(1.32%)"
평균 거래량,"974,367"
주가수익비율,34.01
베타,0.73
1년 변동률,6.97%
발행주식수,"210,068,000"
다음 실적 발표일,2022년 7월 28일
