Key,Data
전일 종가,46.1
금일 변동,45.85-47.3
매출,7.06B
금일 시가,46.98
52주 변동폭,43.39-70.9
주당순이익,3.55
거래량,"1,366,497"
총 시가,5.86B
배당금,"N/A
(N/A)"
평균 거래량,"2,149,630"
주가수익비율,12.98
베타,1.47
1년 변동률,-32.28%
발행주식수,"126,091,824"
다음 실적 발표일,2022년 7월 28일
