Key,Data
전일 종가,15.95
금일 변동,14.79-16.47
매출,1.17B
금일 시가,16.23
52주 변동폭,14.3-33.95
주당순이익,-10.59
거래량,"27,108,415"
총 시가,6.41B
배당금,"N/A
(N/A)"
평균 거래량,"21,594,249"
주가수익비율,-
베타,2.5
1년 변동률,-46.69%
발행주식수,"419,101,117"
다음 실적 발표일,2022년 8월 11일
