Key,Data
전일 종가,171.38
금일 변동,170.84-175.21
매출,1.66B
금일 시가,173.97
52주 변동폭,145.64-228.84
주당순이익,6.17
거래량,"530,096"
총 시가,24.53B
배당금,"6.00
(3.44%)"
평균 거래량,"745,426"
주가수익비율,27.76
베타,0.51
1년 변동률,17.52%
발행주식수,"140,795,270"
다음 실적 발표일,2022년 8월 02일
