Key,Data
전일 종가,52.71
금일 변동,51.03-53.88
매출,19.38B
금일 시가,53.53
52주 변동폭,50.55-77.57
주당순이익,7.14
거래량,"1,389,816"
총 시가,9.06B
배당금,"1.80
(3.42%)"
평균 거래량,"1,526,077"
주가수익비율,7.38
베타,1.9
1년 변동률,-23.26%
발행주식수,"171,946,861"
다음 실적 발표일,2022년 8월 03일
