Key,Data
전일 종가,72.67
금일 변동,72.06-74.57
매출,33.33B
금일 시가,74.06
52주 변동폭,70.67-117.54
주당순이익,12.81
거래량,"2,330,643"
총 시가,21.58B
배당금,"1.50
(2.02%)"
평균 거래량,"2,887,295"
주가수익비율,5.81
베타,1.44
1년 변동률,-21.3%
발행주식수,"295,490,203"
다음 실적 발표일,2022년 6월 21일
