Key,Data
전일 종가,69.7
금일 변동,67.75-70.91
매출,14.4B
금일 시가,70.05
52주 변동폭,67.11-98.09
주당순이익,3.38
거래량,"2,912,799"
총 시가,22.06B
배당금,"0.80
(1.16%)"
평균 거래량,"2,026,068"
주가수익비율,20.38
베타,0.61
1년 변동률,-20.51%
발행주식수,"319,788,885"
다음 실적 발표일,2022년 8월 04일
