Key,Data
전일 종가,36.7
금일 변동,36.87-38.49
매출,16.13B
금일 시가,37.04
52주 변동폭,17.82-42.6
주당순이익,1.73
거래량,"9,561,190"
총 시가,34.57B
배당금,"0.48
(1.25%)"
평균 거래량,"12,883,478"
주가수익비율,22.14
베타,2.25
1년 변동률,70.66%
발행주식수,"901,975,902"
다음 실적 발표일,2022년 7월 25일
