Key,Data
전일 종가,171.04
금일 변동,171.45-174.66
매출,98.76B
금일 시가,172.69
52주 변동폭,165.34-233.72
주당순이익,12.26
거래량,"2,748,725"
총 시가,152.38B
배당금,"6.08
(3.49%)"
평균 거래량,"3,390,280"
주가수익비율,13.95
베타,1.16
1년 변동률,-17.69%
발행주식수,"873,766,348"
다음 실적 발표일,2022년 7월 26일
