Key,Data
전일 종가,101.25
금일 변동,98.88-103.5
매출,5.27B
금일 시가,103.39
52주 변동폭,97.59-197.6
주당순이익,8.24
거래량,"2,658,342"
총 시가,16.58B
배당금,"2.24
(2.17%)"
평균 거래량,"2,159,896"
주가수익비율,12.51
베타,1.14
1년 변동률,-38.21%
발행주식수,"160,926,134"
다음 실적 발표일,2022년 7월 21일
