Key,Data
전일 종가,117.61
금일 변동,118.17-120.9
매출,7.65B
금일 시가,119.24
52주 변동폭,108.47-169.98
주당순이익,1.44
거래량,"868,149"
총 시가,25.32B
배당금,"0.96
(0.79%)"
평균 거래량,"1,609,846"
주가수익비율,81.85
베타,1.14
1년 변동률,-27.79%
발행주식수,"209,577,347"
다음 실적 발표일,2022년 7월 29일
