Key,Data
전일 종가,84.44
금일 변동,84.42-85.99
매출,90.01B
금일 시가,85.38
52주 변동폭,56.91-98.88
주당순이익,5.42
거래량,"2,881,788"
총 시가,48.05B
배당금,"1.60
(1.87%)"
평균 거래량,"4,105,250"
주가수익비율,15.76
베타,0.77
1년 변동률,26.2%
발행주식수,"562,707,786"
다음 실적 발표일,2022년 8월 02일
