Key,Data
전일 종가,94.25
금일 변동,92.81-95.06
매출,11.62B
금일 시가,94.69
52주 변동폭,92.63-136.28
주당순이익,8.4
거래량,"742,007"
총 시가,8.93B
배당금,"N/A
(N/A)"
평균 거래량,"683,679"
주가수익비율,11.24
베타,1.16
1년 변동률,-22.94%
발행주식수,"94,600,000"
다음 실적 발표일,2022년 8월 02일
