Key,Data
전일 종가,12.96
금일 변동,12.68-13.12
매출,14.09B
금일 시가,13.08
52주 변동폭,10.66-13.37
주당순이익,0.62
거래량,"16,514,098"
총 시가,19.4B
배당금,"0.48
(3.71%)"
평균 거래량,"10,210,235"
주가수익비율,20.80
베타,-
1년 변동률,7.93%
발행주식수,"1,493,951,703"
다음 실적 발표일,2022년 8월 23일
