Key,Data
전일 종가,33.13
금일 변동,32.88-34.01
매출,14.47B
금일 시가,32.89
52주 변동폭,32.24-44.24
주당순이익,1.25
거래량,"5,390,077"
총 시가,28.51B
배당금,"1.08
(3.20%)"
평균 거래량,"5,092,632"
주가수익비율,26.54
베타,0.92
1년 변동률,-22.44%
발행주식수,"844,612,498"
다음 실적 발표일,2022년 7월 27일
