Key,Data
전일 종가,324.1
금일 변동,314.91-331.17
매출,5.71B
금일 시가,330.02
52주 변동폭,309-615
주당순이익,15.14
거래량,"564,145"
총 시가,17.09B
배당금,"N/A
(N/A)"
평균 거래량,"457,987"
주가수익비율,21.49
베타,1.62
1년 변동률,-34.18%
발행주식수,"52,513,827"
다음 실적 발표일,2022년 8월 02일
