Key,Data
전일 종가,30.94
금일 변동,30.83-31.82
매출,13.83B
금일 시가,31.41
52주 변동폭,28.96-40.91
주당순이익,2
거래량,"1,627,183"
총 시가,18.41B
배당금,"0.48
(1.52%)"
평균 거래량,"1,039,672"
주가수익비율,16.77
베타,-
1년 변동률,-13.08%
발행주식수,"556,749,375"
다음 실적 발표일,2022년 8월 10일
