,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 KPX케미칼,6.46,4.20,5.39,4.93
1,보통주수정주가(기말),"55,600","54,900","53,600","52,000"
2,EPS,"8,606","13,074","9,946","10,558"
3,펼치기 화학,36.28,38.50,9.68,10.73
4,보통주시가총액(기말),"659,356","1,268,033","1,304,015","1,138,678"
5,당기순이익(지배),"18,174","32,932","134,754","88,658"
6,펼치기 코스피,19.79,22.30,11.05,9.92
7,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
8,당기순이익(지배),"714,894","847,907","1,905,845","1,837,890"
