,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 SK텔레콤,21.62,12.77,8.46,12.85
1,보통주수정주가(기말),"47,600","47,600","57,900","61,000"
2,EPS,"2,201","3,726","6,841","4,747"
3,펼치기 통신서비스,17.12,11.92,6.16,9.54
4,보통주시가총액(기말),"334,282","317,554","278,759","302,530"
5,당기순이익(지배),"19,523","26,636","45,284","30,530"
6,펼치기 코스피,19.79,22.30,11.05,9.92
7,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
8,당기순이익(지배),"714,894","847,907","1,905,845","1,837,890"
