,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 JB금융지주,3.16,3.06,3.25,3.01
1,보통주수정주가(기말),"5,490","5,640","8,350","8,600"
2,EPS,"1,736","1,845","2,572","2,859"
3,펼치기 은행,5.49,4.85,5.60,4.99
4,보통주시가총액(기말),"811,148","742,026","1,186,580","1,245,046"
5,당기순이익(지배),"147,697","152,832","211,310","220,089"
6,펼치기 코스피,19.79,22.30,11.05,9.92
7,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
8,당기순이익(지배),"714,894","847,907","1,905,845","1,837,890"
