,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 DSR,8.40,11.20,7.46,
1,보통주수정주가(기말),"4,590","6,250","5,730","6,220"
2,EPS,546,558,768,
3,"펼치기 비철,목재등",18.48,16.21,11.06,10.12
4,보통주시가총액(기말),"197,155","212,167","258,511","262,570"
5,당기순이익(지배),"10,667","13,091","23,378","14,823"
6,펼치기 코스피,19.79,22.30,11.05,9.92
7,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
8,당기순이익(지배),"714,894","847,907","1,905,845","1,837,890"
