,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 CS홀딩스,6.36,8.92,5.05,
1,보통주수정주가(기말),"58,500","59,000","64,100","65,000"
2,EPS,"9,196","6,616","12,702",
3,펼치기 철강,15.62,35.41,3.91,4.01
4,보통주시가총액(기말),"311,034","362,124","407,147","431,961"
5,당기순이익(지배),"19,885","10,227","104,145","84,268"
6,펼치기 코스피,19.79,22.30,11.05,9.92
7,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
8,당기순이익(지배),"714,894","847,907","1,905,845","1,837,890"
