,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 DL,5.25,6.34,1.47,3.82
1,보통주수정주가(기말),"90,500","83,000","60,900","63,500"
2,EPS,"17,228","13,082","41,528","16,644"
3,펼치기 화학,36.28,38.50,9.68,10.73
4,보통주시가총액(기말),"659,356","1,268,033","1,304,015","1,138,678"
5,당기순이익(지배),"18,174","32,932","134,754","88,658"
6,펼치기 코스피,19.79,22.30,11.05,9.92
7,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
8,당기순이익(지배),"714,894","847,907","1,905,845","1,837,890"
