,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 SK,25.92,90.08,9.08,6.52
1,보통주수정주가(기말),"262,000","240,500","251,000","245,000"
2,EPS,"10,108","2,670","27,657","37,553"
3,"펼치기 상사,자본재",18.78,25.23,9.54,8.21
4,보통주시가총액(기말),"797,747","849,830","880,132","874,059"
5,당기순이익(지배),"42,478","33,679","92,174","99,423"
6,펼치기 코스피,19.79,22.30,11.05,9.92
7,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
8,당기순이익(지배),"714,894","847,907","1,905,845","1,837,890"
