,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 SK가스,4.92,3.64,4.72,6.00
1,보통주수정주가(기말),"84,600","104,500","127,500","128,000"
2,EPS,"17,212","28,748","27,005","21,319"
3,펼치기 유틸리티,N/A,10.12,N/A,N/A
4,보통주시가총액(기말),"277,686","272,001","290,430","291,280"
5,당기순이익(지배),"-16,828","26,882","-36,910","-126,410"
6,펼치기 코스피,19.79,22.30,11.05,9.92
7,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
8,당기순이익(지배),"714,894","847,907","1,905,845","1,837,890"
