,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 NICE,27.11,43.58,10.42,6.38
1,보통주수정주가(기말),"20,900","19,450","16,000","16,500"
2,EPS,771,446,"1,535","2,587"
3,"펼치기 상사,자본재",18.78,25.23,9.54,8.21
4,보통주시가총액(기말),"797,747","849,830","880,132","874,059"
5,당기순이익(지배),"42,478","33,679","92,174","99,423"
6,펼치기 코스피,19.79,22.30,11.05,9.92
7,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
8,당기순이익(지배),"714,894","847,907","1,905,845","1,837,890"
