,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 BGF리테일,19.35,19.09,17.03,18.05
1,보통주수정주가(기말),"169,500","135,500","145,500","196,500"
2,EPS,"8,758","7,100","8,542","10,885"
3,펼치기 소매(유통),60.69,176.05,8.35,8.72
4,보통주시가총액(기말),"249,353","231,787","252,940","249,860"
5,당기순이익(지배),"4,109","1,317","30,120","23,752"
6,펼치기 코스피,19.79,22.30,11.05,9.92
7,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
8,당기순이익(지배),"714,894","847,907","1,905,845","1,837,890"
