,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 NHN,105.95,68.08,14.45,20.15
1,보통주수정주가(기말),"34,845","38,914","45,000","29,950"
2,EPS,329,572,"3,115","1,487"
3,펼치기 소프트웨어,41.19,44.21,12.16,22.60
4,보통주시가총액(기말),"1,083,152","1,731,243","2,709,744","1,828,694"
5,당기순이익(지배),"26,293","39,202","222,664","72,000"
6,펼치기 코스피,19.79,22.30,11.05,9.92
7,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
8,당기순이익(지배),"714,894","847,907","1,905,845","1,837,890"
