,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 KCTC,11.56,8.69,9.17,
1,보통주수정주가(기말),"2,750","3,750","6,220","6,010"
2,EPS,238,431,679,
3,펼치기 운송,N/A,"1,442.97",7.27,4.45
4,보통주시가총액(기말),"240,538","399,675","510,630","618,601"
5,당기순이익(지배),"-15,664",277,"70,221","120,116"
6,펼치기 코스피,19.79,22.30,11.05,9.92
7,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
8,당기순이익(지배),"714,894","847,907","1,905,845","1,837,890"
