,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 SK증권,9.26,33.58,11.90,
1,보통주수정주가(기말),607,802,"1,000",823
2,EPS,66,24,84,
3,펼치기 증권,6.12,5.35,3.93,4.49
4,보통주시가총액(기말),"245,622","285,634","388,089","329,243"
5,당기순이익(지배),"40,103","53,363","97,234","49,631"
6,펼치기 코스피,19.79,22.30,11.05,9.92
7,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
8,당기순이익(지배),"714,894","847,907","1,905,845","1,837,890"
