,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 광명전기,12.33,18.64,19.14,
1,보통주수정주가(기말),"2,280","2,010","2,570","3,645"
2,EPS,185,108,134,
3,펼치기 기계,N/A,N/A,18.13,10.43
4,보통주시가총액(기말),"274,832","395,699","462,598","493,864"
5,당기순이익(지배),"-1,590","-6,896","25,354","20,050"
6,펼치기 코스피,19.79,22.30,11.05,9.92
7,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
8,당기순이익(지배),"714,894","847,907","1,905,845","1,837,890"
