마감 기준:,2022년 01월 02일,2021년 01월 03일,2019년 12월 29일,2018년 12월 30일
총매출,5067.17,3782.74,2883.67,2778
총 이익,2851.3,2109.88,1396.06,1340.94
영업 이익,1332.38,978.58,326.96,336.73
순이익,943.16,727.89,227.56,237.93
총 자산,15000.55,7960.31,6538.56,5975.52
총부채,7859.31,4224.82,3724.74,3390.57
총자본,7141.24,3735.49,2813.82,2584.95
영업활동 현금,1410.75,892.18,363.47,311.04
투자활동현금흐름,-4112.76,-504.5,-487.57,-159.86
재무활동 현금,2941.66,-202.87,150.13,-179.23
현금순변동,216.72,210.72,25.58,-36.05
