마감 기준:,2021년 12월 25일,2020년 12월 26일,2019년 12월 28일,2018년 12월 29일
총매출,4982.8,4186.57,3757.51,3347.44
총 이익,2890.46,2481.34,2233.98,1979.72
영업 이익,1218.62,1054.24,945.59,778.34
순이익,1082.2,992.32,952.49,694.08
총 자산,7854.43,7031.37,6166.8,5382.86
총부채,1740.27,1515.26,1373.3,1219.88
총자본,6114.16,5516.12,4793.5,4162.97
영업활동 현금,1012.43,1135.27,698.55,919.52
투자활동현금흐름,-475.37,-260.52,-450.75,-307.5
재무활동 현금,-486.71,-461.76,-416.03,-286.16
현금순변동,40.09,431.11,-174.17,310.05
