마감 기준:,2022년 01월 28일,2021년 01월 29일,2020년 01월 31일,2019년 02월 01일
총매출,96250,89597,72148,71309
총 이익,32056,29572,22943,22908
영업 이익,12093,8587,6314,4018
순이익,8442,5835,4281,2314
총 자산,44640,46735,39471,34508
총부채,49456,45298,37499,30864
총자본,-4816,1437,1972,3644
영업활동 현금,10113,11049,4308,6193
투자활동현금흐름,-1646,-1894,-1369,-1080
재무활동 현금,-12016,-5191,-2735,-5124
현금순변동,-3557,3974,205,-23
