마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,46385,42518,26145,22561
총 이익,36784,31385,18341,16125
영업 이익,8615,-6847,6387,6386
순이익,6994,-9015,3439,4920
총 자산,109314,118481,129944,34986
총부채,73368,80659,78346,20955
총자본,35946,37822,51598,14031
영업활동 현금,16207,14052,8067,5940
투자활동현금흐름,-538,-10859,-9770,-874
재무활동 현금,-16224,-1151,7621,-3535
현금순변동,-657,2153,5909,1490
