마감 기준:,2021년 09월 30일,2020년 09월 30일,2019년 09월 30일,2018년 09월 30일
총매출,18236,16785,18372,17408
총 이익,7563,7009,7817,7475
영업 이익,3066,2491,3035,2841
순이익,2303,1965,2306,2203
총 자산,24715,22882,20497,20390
총부채,14832,14477,12264,11443
총자본,9883,8405,8233,8947
영업활동 현금,3575,3083,3006,2892
투자활동현금흐름,-2120,-740,-1174,-2720
재무활동 현금,-2422,-509,-1391,-2092
현금순변동,-961,1821,401,-1969
