마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,10279.7,9654,10579.4,10769.6
총 이익,4053.4,3768.3,4201.2,4184.8
영업 이익,1454.4,-408.9,764.4,1631.8
순이익,1005.7,-949,241.7,1116.5
총 자산,27619,27331.1,28859.8,30109.8
총부채,14201.9,14966.1,15440.4,16602.4
총자본,13417.1,12365,13419.4,13507.4
영업활동 현금,1573.5,1695.7,1897.3,2331.3
투자활동현금흐름,-509.9,-413.6,-433.3,-669.1
재무활동 현금,-1172.2,-1070.4,-2007,-1008.9
현금순변동,-132.7,246.7,-534.5,639.3
