마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,22929,23601,32917,32815
총 이익,3658,2601,4202,4298
영업 이익,2765,-10898,-9890,3011
순이익,1881,-10518,-10137,2138
총 자산,41511,42434,56312,70507
총부채,26507,30363,32552,34345
총자본,15004,12071,23760,36162
영업활동 현금,4651,2944,5431,5713
투자활동현금흐름,-919,-2353,-2011,-1040
재무활동 현금,-2824,-873,-3718,-5020
현금순변동,913,-293,-296,-366
