마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,7561,7337,7694,7393
순이익,2625,1343,1717,1866
총 자산,186346,170336,144988,139613
총부채,168923,152355,127950,124018
총자본,17423,17981,17038,15595
영업활동 현금,1153,1673,2906,2506
투자활동현금흐름,-15068,-24721,-4918,-2482
재무활동 현금,13737,23407,2066,-17
현금순변동,-178,359,54,7
