마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,29882,17337,45768,44541
총 이익,17061,7598,28131,27018
영업 이익,-1059,-10421,3065,2656
순이익,-1993,-8885,1686,1412
총 자산,66467,62008,59995,60580
총부채,73807,68875,60113,60749
총자본,-7340,-6867,-118,-169
영업활동 현금,704,-6543,3815,3533
투자활동현금흐름,-5983,-4342,-2243,-1973
재무활동 현금,5288,10994,-1568,-1672
현금순변동,9,109,4,-112
