마감 기준:,2021년 07월 03일,2020년 06월 27일,2019년 06월 29일,2018년 06월 30일
총매출,5746.3,4961.4,6027.1,5880
총 이익,4090,3357.3,4081.5,3853.9
영업 이익,968,-550.8,814.1,670.8
순이익,834.2,-652.1,643.4,397.5
총 자산,8382.4,7924.2,6877.3,6678.3
총부채,5123.1,5647.8,3363.9,3433.7
총자본,3259.3,2276.4,3513.4,3244.6
영업활동 현금,1323.7,407,791.7,996.7
투자활동현금흐름,-91,44.3,-574.2,-2164.8
재무활동 현금,-666,5.9,-484.9,-249.9
현금순변동,581.4,457.1,-274.2,-1429.5
