마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,11142,9789,11296,11458
총 이익,5945,4841,5418,5424
영업 이익,4447,3002,3989,3959
순이익,3005,2013,2722,2666
총 자산,38493,37962,37923,36239
총부채,24852,23171,22739,20877
총자본,13641,14791,15184,15362
영업활동 현금,4255,3637,3892,3726
투자활동현금흐름,-1222,-1175,-1764,-1658
재무활동 현금,-3309,-1927,-1994,-2312
현금순변동,-276,535,134,-244
