마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,257637,182527,161857,136819
총 이익,146698,97795,89961,77270
영업 이익,78714,41224,34231,27524
순이익,76033,40269,34343,30736
총 자산,359268,319616,275909,232792
총부채,107633,97072,74467,55164
총자본,251635,222544,201442,177628
영업활동 현금,91652,65124,54520,47971
투자활동현금흐름,-35523,-32773,-29491,-28504
재무활동 현금,-61362,-24408,-23209,-13179
현금순변동,-5520,7967,1797,5986
