마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,9168,8244,6547,4979
총 이익,7146,6036,5202,
영업 이익,4859,3033,2673,2583
순이익,4058,2089,1933,1988
총 자산,193502,126200,94493,92791
총부채,170793,106702,77238,75590
총자본,22709,19498,17255,17201
영업활동 현금,3123,2881,2659,2533
투자활동현금흐름,-786,-10361,-594,-1755
재무활동 현금,62026,26000,-1753,-463
현금순변동,64357,18528,316,304
