마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,16226,14852,10187,5823
총 이익,8098,7040,4926,2754
영업 이익,2288,1852,1562,1739
순이익,1334,958,893,1187
총 자산,76249,74619,77539,11262
총부채,45297,42289,44560,8969
총자본,30952,32330,32979,2293
영업활동 현금,4034,4147,2795,1545
투자활동현금흐름,-1630,-341,-16469,-613
재무활동 현금,-1741,-3431,14191,-842
현금순변동,636,391,518,90
